ingame_name,npc_id,npc_id_expanded,x,y,plane,region,is_attackable?,wiki_version,,
Gnome woman,6087,6087,2441,3449,0,region_kandarin,1,Gnome woman#2,,"|x:2441,y:3449"
Gnome woman,6087,6087,2442,3428,0,region_kandarin,1,Gnome woman#2,,"|x:2442,y:3428"
Gnome woman,6087,6087,2446,3403,0,region_kandarin,1,Gnome woman#2,,"|x:2446,y:3403"
Gnome woman,6087,6087,2450,3416,0,region_kandarin,1,Gnome woman#2,,"|x:2450,y:3416"
Gnome woman,6087,6087,2468,3441,0,region_kandarin,1,Gnome woman#2,,"|x:2468,y:3441"
Gnome woman,6087,6087,2480,3408,0,region_kandarin,1,Gnome woman#2,,"|x:2480,y:3408"
Gnome woman,6087,6087,2480,3406,1,region_kandarin,1,Gnome woman#2,,"|x:2480,y:3406"
Gnome woman,6087,6087,2486,3400,1,region_kandarin,1,Gnome woman#2,,"|x:2486,y:3400"
Gnome woman,6087,6087,2378,3482,0,region_kandarin,1,Gnome woman#2,,"|x:2378,y:3482"
Gnome woman,6087,6087,2383,3496,0,region_kandarin,1,Gnome woman#2,,"|x:2383,y:3496"
Gnome woman,6087,6087,2402,3507,0,region_kandarin,1,Gnome woman#2,,"|x:2402,y:3507"
Gnome woman,6087,6087,2406,3476,0,region_kandarin,1,Gnome woman#2,,"|x:2406,y:3476"
Gnome woman,6087,6087,2422,3485,0,region_kandarin,1,Gnome woman#2,,"|x:2422,y:3485"
Gnome woman,6087,6087,2382,3506,1,region_kandarin,1,Gnome woman#2,,"|x:2382,y:3506"
Gnome woman,6087,6087,2418,3472,1,region_kandarin,1,Gnome woman#2,,"|x:2418,y:3472"
Gnome woman,6087,6087,2392,3450,1,region_kandarin,1,Gnome woman#2,,"|x:2392,y:3450"
Gnome woman,6087,6087,2415,3415,1,region_kandarin,1,Gnome woman#2,,"|x:2415,y:3415"
Gnome woman,6087,6087,2416,3434,1,region_kandarin,1,Gnome woman#2,,"|x:2416,y:3434"
Gnome woman,6087,6087,2423,3425,1,region_kandarin,1,Gnome woman#2,,"|x:2423,y:3425"
Gnome woman,6087,6087,2424,3442,1,region_kandarin,1,Gnome woman#2,,"|x:2424,y:3442"
Gnome woman,6087,6087,2448,3489,0,region_kandarin,1,Gnome woman#2,,"|x:2448,y:3489"
Gnome woman,6087,6087,2450,3488,0,region_kandarin,1,Gnome woman#2,,"|x:2450,y:3488"
Gnome woman,6087,6087,2463,3508,0,region_kandarin,1,Gnome woman#2,,"|x:2463,y:3508"
Gnome woman,6087,6087,2473,3489,0,region_kandarin,1,Gnome woman#2,,"|x:2473,y:3489"
Gnome woman,6087,6087,2474,3457,0,region_kandarin,1,Gnome woman#2,,"|x:2474,y:3457"
Gnome woman,6087,6087,2479,3503,0,region_kandarin,1,Gnome woman#2,,"|x:2479,y:3503"
Gnome woman,6087,6087,2486,3467,0,region_kandarin,1,Gnome woman#2,,"|x:2486,y:3467"
Gnome woman,6087,6087,2437,3463,1,region_kandarin,1,Gnome woman#2,,"|x:2437,y:3463"
Gnome woman,6087,6087,2448,3489,1,region_kandarin,1,Gnome woman#2,,"|x:2448,y:3489"
Gnome woman,6087,6087,2482,3508,1,region_kandarin,1,Gnome woman#2,,"|x:2482,y:3508"
Gnome woman,6086,6086,2310,5385,0,region_kandarin,1,Gnome woman#1,,"|x:2310,y:5385"
Gnome woman,6086,6086,2314,5425,0,region_kandarin,1,Gnome woman#1,,"|x:2314,y:5425"
Gnome woman,6086,6086,2320,5406,0,region_kandarin,1,Gnome woman#1,,"|x:2320,y:5406"
Gnome woman,6086,6086,2321,5407,0,region_kandarin,1,Gnome woman#1,,"|x:2321,y:5407"
Gnome woman,6086,6086,2322,5409,0,region_kandarin,1,Gnome woman#1,,"|x:2322,y:5409"
Gnome woman,6086,6086,2322,5425,0,region_kandarin,1,Gnome woman#1,,"|x:2322,y:5425"
Gnome woman,6086,6086,2326,5385,0,region_kandarin,1,Gnome woman#1,,"|x:2326,y:5385"
Gnome woman,6086,6086,2321,5406,1,region_kandarin,1,Gnome woman#1,,"|x:2321,y:5406"
Gnome woman,6086,6086,2329,5408,1,region_kandarin,1,Gnome woman#1,,"|x:2329,y:5408"
Gnome woman,6086,6086,2348,5408,1,region_kandarin,1,Gnome woman#1,,"|x:2348,y:5408"
Gnome woman,6086,6086,2322,5416,2,region_kandarin,1,Gnome woman#1,,"|x:2322,y:5416"
Gnome woman,6086,6086,2339,5408,2,region_kandarin,1,Gnome woman#1,,"|x:2339,y:5408"
Gnome woman,6086,6086,2342,5423,2,region_kandarin,1,Gnome woman#1,,"|x:2342,y:5423"
Gnome woman,6086,6086,2353,5418,2,region_kandarin,1,Gnome woman#1,,"|x:2353,y:5418"
Gnome woman,6086,6086,2434,3436,0,region_kandarin,1,Gnome woman#1,,"|x:2434,y:3436"
Gnome woman,6086,6086,2437,3451,0,region_kandarin,1,Gnome woman#1,,"|x:2437,y:3451"
Gnome woman,6086,6086,2438,3427,0,region_kandarin,1,Gnome woman#1,,"|x:2438,y:3427"
Gnome woman,6086,6086,2441,3411,0,region_kandarin,1,Gnome woman#1,,"|x:2441,y:3411"
Gnome woman,6086,6086,2466,3449,0,region_kandarin,1,Gnome woman#1,,"|x:2466,y:3449"
Gnome woman,6086,6086,2470,3399,0,region_kandarin,1,Gnome woman#1,,"|x:2470,y:3399"
Gnome woman,6086,6086,2472,3400,0,region_kandarin,1,Gnome woman#1,,"|x:2472,y:3400"
Gnome woman,6086,6086,2473,3412,0,region_kandarin,1,Gnome woman#1,,"|x:2473,y:3412"
Gnome woman,6086,6086,2476,3454,0,region_kandarin,1,Gnome woman#1,,"|x:2476,y:3454"
Gnome woman,6086,6086,2482,3397,0,region_kandarin,1,Gnome woman#1,,"|x:2482,y:3397"
Gnome woman,6086,6086,2489,3401,0,region_kandarin,1,Gnome woman#1,,"|x:2489,y:3401"
Gnome woman,6086,6086,2479,3407,1,region_kandarin,1,Gnome woman#1,,"|x:2479,y:3407"
Gnome woman,6086,6086,2379,3482,0,region_kandarin,1,Gnome woman#1,,"|x:2379,y:3482"
Gnome woman,6086,6086,2381,3496,0,region_kandarin,1,Gnome woman#1,,"|x:2381,y:3496"
Gnome woman,6086,6086,2384,3497,0,region_kandarin,1,Gnome woman#1,,"|x:2384,y:3497"
Gnome woman,6086,6086,2391,3476,0,region_kandarin,1,Gnome woman#1,,"|x:2391,y:3476"
Gnome woman,6086,6086,2410,3496,0,region_kandarin,1,Gnome woman#1,,"|x:2410,y:3496"
Gnome woman,6086,6086,2421,3481,0,region_kandarin,1,Gnome woman#1,,"|x:2421,y:3481"
Gnome woman,6086,6086,2397,3514,1,region_kandarin,1,Gnome woman#1,,"|x:2397,y:3514"
Gnome woman,6086,6086,2398,3451,1,region_kandarin,1,Gnome woman#1,,"|x:2398,y:3451"
Gnome woman,6086,6086,2414,3447,1,region_kandarin,1,Gnome woman#1,,"|x:2414,y:3447"
Gnome woman,6086,6086,2438,3465,0,region_kandarin,1,Gnome woman#1,,"|x:2438,y:3465"
Gnome woman,6086,6086,2442,3505,0,region_kandarin,1,Gnome woman#1,,"|x:2442,y:3505"
Gnome woman,6086,6086,2448,3486,0,region_kandarin,1,Gnome woman#1,,"|x:2448,y:3486"
Gnome woman,6086,6086,2449,3487,0,region_kandarin,1,Gnome woman#1,,"|x:2449,y:3487"
Gnome woman,6086,6086,2450,3489,0,region_kandarin,1,Gnome woman#1,,"|x:2450,y:3489"
Gnome woman,6086,6086,2450,3505,0,region_kandarin,1,Gnome woman#1,,"|x:2450,y:3505"
Gnome woman,6086,6086,2454,3465,0,region_kandarin,1,Gnome woman#1,,"|x:2454,y:3465"
Gnome woman,6086,6086,2449,3486,1,region_kandarin,1,Gnome woman#1,,"|x:2449,y:3486"
Gnome woman,6086,6086,2457,3488,1,region_kandarin,1,Gnome woman#1,,"|x:2457,y:3488"
Gnome woman,6086,6086,2476,3488,1,region_kandarin,1,Gnome woman#1,,"|x:2476,y:3488"
Gnome woman,6086,6086,2450,3496,2,region_kandarin,1,Gnome woman#1,,"|x:2450,y:3496"
Gnome woman,6086,6086,2467,3488,2,region_kandarin,1,Gnome woman#1,,"|x:2467,y:3488"
Gnome woman,6086,6086,2470,3503,2,region_kandarin,1,Gnome woman#1,,"|x:2470,y:3503"
Gnome woman,6086,6086,2481,3498,2,region_kandarin,1,Gnome woman#1,,"|x:2481,y:3498"
Gnome troop,5967,5967,2507,3210,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2507,y:3210"
Gnome troop,5967,5967,2507,3211,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2507,y:3211"
Gnome troop,5966,5966,2529,3225,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2529,y:3225"
Gnome troop,5966,5966,2529,3227,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2529,y:3227"
Gnome troop,5967,5967,2530,3226,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2530,y:3226"
Gnome troop,5967,5967,2530,3227,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2530,y:3227"
Gnome troop,5966,5966,2531,3212,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2531,y:3212"
Gnome troop,5967,5967,2531,3227,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2531,y:3227"
Gnome troop,5967,5967,2532,3212,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2532,y:3212"
Gnome troop,5966,5966,2532,3225,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2532,y:3225"
Gnome troop,5966,5966,2532,3226,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2532,y:3226"
Gnome troop,5967,5967,2532,3227,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2532,y:3227"
Gnome troop,5966,5966,2533,3212,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2533,y:3212"
Gnome troop,5967,5967,2533,3226,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2533,y:3226"
Gnome troop,5966,5966,2534,3212,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2534,y:3212"
Gnome troop,5967,5967,2536,3212,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2536,y:3212"
Gnome troop,5966,5966,2537,3212,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2537,y:3212"
Gnome troop,5966,5966,2538,3212,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2538,y:3212"
Gnome troop,5967,5967,2539,3212,0,region_kandarin,1,Gnome troop#Level 3,,"|x:2539,y:3212"
Gnome troop,4974,4974,1964,5522,3,region_kandarin,1,Gnome troop#Level 1,,"|x:1964,y:5522"
Gnome troop,4973,4973,1970,5522,3,region_kandarin,1,Gnome troop#Level 1,,"|x:1970,y:5522"
Gnome troop,4974,4974,2335,5424,2,region_kandarin,1,Gnome troop#Level 1,,"|x:2335,y:5424"
Gnome troop,4973,4973,2338,5420,2,region_kandarin,1,Gnome troop#Level 1,,"|x:2338,y:5420"
Gnome troop,4974,4974,2458,3417,1,region_kandarin,1,Gnome troop#Level 1,,"|x:2458,y:3417"
Gnome troop,4974,4974,2460,3417,1,region_kandarin,1,Gnome troop#Level 1,,"|x:2460,y:3417"
Gnome troop,4973,4973,2384,3481,0,region_kandarin,1,Gnome troop#Level 1,,"|x:2384,y:3481"
Gnome troop,4973,4973,2388,3473,0,region_kandarin,1,Gnome troop#Level 1,,"|x:2388,y:3473"
Gnome troop,4974,4974,2409,3507,0,region_kandarin,1,Gnome troop#Level 1,,"|x:2409,y:3507"
Gnome troop,4974,4974,2412,3474,3,region_kandarin,1,Gnome troop#Level 1,,"|x:2412,y:3474"
Gnome troop,4973,4973,2418,3474,3,region_kandarin,1,Gnome troop#Level 1,,"|x:2418,y:3474"
Gnome troop,4973,4973,2415,3433,3,region_kandarin,1,Gnome troop#Level 1,,"|x:2415,y:3433"
Gnome troop,4974,4974,2463,3504,2,region_kandarin,1,Gnome troop#Level 1,,"|x:2463,y:3504"
Gnome troop,4973,4973,2466,3500,2,region_kandarin,1,Gnome troop#Level 1,,"|x:2466,y:3500"
Gnome guard,6082,6082,2313,5417,0,region_kandarin,1,Gnome guard#Sword,,"|x:2313,y:5417"
Gnome guard,6082,6082,2319,5430,0,region_kandarin,1,Gnome guard#Sword,,"|x:2319,y:5430"
Gnome guard,6082,6082,2333,5407,0,region_kandarin,1,Gnome guard#Sword,,"|x:2333,y:5407"
Gnome guard,6082,6082,2336,5392,0,region_kandarin,1,Gnome guard#Sword,,"|x:2336,y:5392"
Gnome guard,6082,6082,2336,5409,0,region_kandarin,1,Gnome guard#Sword,,"|x:2336,y:5409"
Gnome guard,6082,6082,2339,5409,0,region_kandarin,1,Gnome guard#Sword,,"|x:2339,y:5409"
Gnome guard,6082,6082,2340,5392,0,region_kandarin,1,Gnome guard#Sword,,"|x:2340,y:5392"
Gnome guard,6082,6082,2345,5423,0,region_kandarin,1,Gnome guard#Sword,,"|x:2345,y:5423"
Gnome guard,6082,6082,2350,5417,0,region_kandarin,1,Gnome guard#Sword,,"|x:2350,y:5417"
Gnome guard,6082,6082,2336,5416,1,region_kandarin,1,Gnome guard#Sword,,"|x:2336,y:5416"
Gnome guard,6082,6082,2320,5415,2,region_kandarin,1,Gnome guard#Sword,,"|x:2320,y:5415"
Gnome guard,6082,6082,2332,5407,2,region_kandarin,1,Gnome guard#Sword,,"|x:2332,y:5407"
Gnome guard,6082,6082,2339,5414,2,region_kandarin,1,Gnome guard#Sword,,"|x:2339,y:5414"
Gnome guard,6082,6082,2339,5430,2,region_kandarin,1,Gnome guard#Sword,,"|x:2339,y:5430"
Gnome guard,6082,6082,2343,5416,2,region_kandarin,1,Gnome guard#Sword,,"|x:2343,y:5416"
Gnome guard,6082,6082,2355,5415,2,region_kandarin,1,Gnome guard#Sword,,"|x:2355,y:5415"
Gnome guard,6082,6082,2355,5417,2,region_kandarin,1,Gnome guard#Sword,,"|x:2355,y:5417"
Gnome guard,6082,6082,2459,3392,0,region_kandarin,1,Gnome guard#Sword,,"|x:2459,y:3392"
Gnome guard,6082,6082,2461,3422,0,region_kandarin,1,Gnome guard#Sword,,"|x:2461,y:3422"
Gnome guard,6082,6082,2462,3392,0,region_kandarin,1,Gnome guard#Sword,,"|x:2462,y:3392"
Gnome guard,6082,6082,2460,3382,0,region_kandarin,1,Gnome guard#Sword,,"|x:2460,y:3382"
Gnome guard,6082,6082,2462,3382,0,region_kandarin,1,Gnome guard#Sword,,"|x:2462,y:3382"
Gnome guard,6082,6082,2410,3416,0,region_kandarin,1,Gnome guard#Sword,,"|x:2410,y:3416"
Gnome guard,6082,6082,2420,3435,0,region_kandarin,1,Gnome guard#Sword,,"|x:2420,y:3435"
Gnome guard,6082,6082,2420,3447,0,region_kandarin,1,Gnome guard#Sword,,"|x:2420,y:3447"
Gnome guard,6082,6082,2427,3410,0,region_kandarin,1,Gnome guard#Sword,,"|x:2427,y:3410"
Gnome guard,6082,6082,2012,5535,2,region_kandarin,1,Gnome guard#Sword,,"|x:2012,y:5535"
Gnome guard,6082,6082,2023,5544,2,region_kandarin,1,Gnome guard#Sword,,"|x:2023,y:5544"
Gnome guard,6082,6082,2441,3497,0,region_kandarin,1,Gnome guard#Sword,,"|x:2441,y:3497"
Gnome guard,6082,6082,2447,3510,0,region_kandarin,1,Gnome guard#Sword,,"|x:2447,y:3510"
Gnome guard,6082,6082,2461,3487,0,region_kandarin,1,Gnome guard#Sword,,"|x:2461,y:3487"
Gnome guard,6082,6082,2464,3472,0,region_kandarin,1,Gnome guard#Sword,,"|x:2464,y:3472"
Gnome guard,6082,6082,2464,3489,0,region_kandarin,1,Gnome guard#Sword,,"|x:2464,y:3489"
Gnome guard,6082,6082,2467,3489,0,region_kandarin,1,Gnome guard#Sword,,"|x:2467,y:3489"
Gnome guard,6082,6082,2468,3472,0,region_kandarin,1,Gnome guard#Sword,,"|x:2468,y:3472"
Gnome guard,6082,6082,2473,3503,0,region_kandarin,1,Gnome guard#Sword,,"|x:2473,y:3503"
Gnome guard,6082,6082,2478,3497,0,region_kandarin,1,Gnome guard#Sword,,"|x:2478,y:3497"
Gnome guard,6082,6082,2464,3496,1,region_kandarin,1,Gnome guard#Sword,,"|x:2464,y:3496"
Gnome guard,6082,6082,2448,3495,2,region_kandarin,1,Gnome guard#Sword,,"|x:2448,y:3495"
Gnome guard,6082,6082,2460,3487,2,region_kandarin,1,Gnome guard#Sword,,"|x:2460,y:3487"
Gnome guard,6082,6082,2467,3494,2,region_kandarin,1,Gnome guard#Sword,,"|x:2467,y:3494"
Gnome guard,6082,6082,2467,3510,2,region_kandarin,1,Gnome guard#Sword,,"|x:2467,y:3510"
Gnome guard,6082,6082,2471,3496,2,region_kandarin,1,Gnome guard#Sword,,"|x:2471,y:3496"
Gnome guard,6082,6082,2483,3495,2,region_kandarin,1,Gnome guard#Sword,,"|x:2483,y:3495"
Gnome guard,6082,6082,2483,3497,2,region_kandarin,1,Gnome guard#Sword,,"|x:2483,y:3497"
Gnome guard,6081,6081,1964,5519,3,region_kandarin,1,Gnome guard#Halberd,,"|x:1964,y:5519"
Gnome guard,6081,6081,1970,5519,3,region_kandarin,1,Gnome guard#Halberd,,"|x:1970,y:5519"
Gnome guard,6081,6081,2314,5409,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2314,y:5409"
Gnome guard,6081,6081,2322,5405,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2322,y:5405"
Gnome guard,6081,6081,2323,5427,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2323,y:5427"
Gnome guard,6081,6081,2325,5410,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2325,y:5410"
Gnome guard,6081,6081,2331,5423,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2331,y:5423"
Gnome guard,6081,6081,2333,5429,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2333,y:5429"
Gnome guard,6081,6081,2336,5385,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2336,y:5385"
Gnome guard,6081,6081,2336,5388,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2336,y:5388"
Gnome guard,6081,6081,2340,5385,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2340,y:5385"
Gnome guard,6081,6081,2340,5388,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2340,y:5388"
Gnome guard,6081,6081,2340,5426,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2340,y:5426"
Gnome guard,6081,6081,2344,5404,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2344,y:5404"
Gnome guard,6081,6081,2347,5410,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2347,y:5410"
Gnome guard,6081,6081,2347,5422,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2347,y:5422"
Gnome guard,6081,6081,2349,5432,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2349,y:5432"
Gnome guard,6081,6081,2353,5405,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2353,y:5405"
Gnome guard,6081,6081,2354,5421,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2354,y:5421"
Gnome guard,6081,6081,2339,5415,1,region_kandarin,1,Gnome guard#Halberd,,"|x:2339,y:5415"
Gnome guard,6081,6081,2345,5415,1,region_kandarin,1,Gnome guard#Halberd,,"|x:2345,y:5415"
Gnome guard,6081,6081,2320,5417,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2320,y:5417"
Gnome guard,6081,6081,2335,5400,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2335,y:5400"
Gnome guard,6081,6081,2337,5417,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2337,y:5417"
Gnome guard,6081,6081,2337,5430,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2337,y:5430"
Gnome guard,6081,6081,2338,5400,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2338,y:5400"
Gnome guard,6081,6081,2451,3414,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2451,y:3414"
Gnome guard,6081,6081,2459,3395,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2459,y:3395"
Gnome guard,6081,6081,2459,3438,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2459,y:3438"
Gnome guard,6081,6081,2462,3395,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2462,y:3395"
Gnome guard,6081,6081,2445,3429,1,region_kandarin,1,Gnome guard#Halberd,,"|x:2445,y:3429"
Gnome guard,6081,6081,2409,3470,1,region_kandarin,1,Gnome guard#Halberd,,"|x:2409,y:3470"
Gnome guard,6081,6081,2416,3466,1,region_kandarin,1,Gnome guard#Halberd,,"|x:2416,y:3466"
Gnome guard,6081,6081,2420,3466,1,region_kandarin,1,Gnome guard#Halberd,,"|x:2420,y:3466"
Gnome guard,6081,6081,2412,3471,3,region_kandarin,1,Gnome guard#Halberd,,"|x:2412,y:3471"
Gnome guard,6081,6081,2418,3471,3,region_kandarin,1,Gnome guard#Halberd,,"|x:2418,y:3471"
Gnome guard,6081,6081,2461,9895,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2461,y:9895"
Gnome guard,6081,6081,2465,9894,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2465,y:9894"
Gnome guard,6081,6081,2465,9899,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2465,y:9899"
Gnome guard,6081,6081,2459,3385,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2459,y:3385"
Gnome guard,6081,6081,2463,3385,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2463,y:3385"
Gnome guard,6081,6081,2392,3454,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2392,y:3454"
Gnome guard,6081,6081,2394,3436,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2394,y:3436"
Gnome guard,6081,6081,2408,3452,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2408,y:3452"
Gnome guard,6081,6081,2421,3413,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2421,y:3413"
Gnome guard,6081,6081,2442,3489,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2442,y:3489"
Gnome guard,6081,6081,2450,3485,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2450,y:3485"
Gnome guard,6081,6081,2451,3507,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2451,y:3507"
Gnome guard,6081,6081,2453,3490,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2453,y:3490"
Gnome guard,6081,6081,2459,3503,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2459,y:3503"
Gnome guard,6081,6081,2461,3509,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2461,y:3509"
Gnome guard,6081,6081,2464,3465,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2464,y:3465"
Gnome guard,6081,6081,2464,3468,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2464,y:3468"
Gnome guard,6081,6081,2468,3465,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2468,y:3465"
Gnome guard,6081,6081,2468,3468,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2468,y:3468"
Gnome guard,6081,6081,2468,3506,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2468,y:3506"
Gnome guard,6081,6081,2472,3484,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2472,y:3484"
Gnome guard,6081,6081,2475,3490,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2475,y:3490"
Gnome guard,6081,6081,2475,3502,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2475,y:3502"
Gnome guard,6081,6081,2477,3512,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2477,y:3512"
Gnome guard,6081,6081,2481,3485,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2481,y:3485"
Gnome guard,6081,6081,2482,3501,0,region_kandarin,1,Gnome guard#Halberd,,"|x:2482,y:3501"
Gnome guard,6081,6081,2467,3495,1,region_kandarin,1,Gnome guard#Halberd,,"|x:2467,y:3495"
Gnome guard,6081,6081,2473,3495,1,region_kandarin,1,Gnome guard#Halberd,,"|x:2473,y:3495"
Gnome guard,6081,6081,2448,3497,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2448,y:3497"
Gnome guard,6081,6081,2463,3480,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2463,y:3480"
Gnome guard,6081,6081,2465,3497,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2465,y:3497"
Gnome guard,6081,6081,2465,3510,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2465,y:3510"
Gnome guard,6081,6081,2466,3480,2,region_kandarin,1,Gnome guard#Halberd,,"|x:2466,y:3480"
Gnome child,6077,6077,2355,5420,1,region_kandarin,1,Gnome child#Normal,,"|x:2355,y:5420"
Gnome child,6077,6077,2392,3475,0,region_kandarin,1,Gnome child#Normal,,"|x:2392,y:3475"
Gnome child,6077,6077,2394,3506,0,region_kandarin,1,Gnome child#Normal,,"|x:2394,y:3506"
Gnome child,6077,6077,2396,3471,0,region_kandarin,1,Gnome child#Normal,,"|x:2396,y:3471"
Gnome child,6077,6077,2405,3499,0,region_kandarin,1,Gnome child#Normal,,"|x:2405,y:3499"
Gnome child,6077,6077,2416,3487,0,region_kandarin,1,Gnome child#Normal,,"|x:2416,y:3487"
Gnome child,6077,6077,2413,3445,1,region_kandarin,1,Gnome child#Normal,,"|x:2413,y:3445"
Gnome child,6077,6077,2415,3435,1,region_kandarin,1,Gnome child#Normal,,"|x:2415,y:3435"
Gnome child,6077,6077,2416,3416,1,region_kandarin,1,Gnome child#Normal,,"|x:2416,y:3416"
Gnome child,6077,6077,2424,3434,1,region_kandarin,1,Gnome child#Normal,,"|x:2424,y:3434"
Gnome child,6077,6077,2483,3500,1,region_kandarin,1,Gnome child#Normal,,"|x:2483,y:3500"
Gnome child,6079,6079,2356,5421,1,region_kandarin,1,Gnome child#Green,,"|x:2356,y:5421"
Gnome child,6079,6079,2409,3436,1,region_kandarin,1,Gnome child#Green,,"|x:2409,y:3436"
Gnome child,6079,6079,2484,3501,1,region_kandarin,1,Gnome child#Green,,"|x:2484,y:3501"
Gnome child,6078,6078,2346,5420,1,region_kandarin,1,Gnome child#Blue,,"|x:2346,y:5420"
Gnome child,6078,6078,2424,3430,1,region_kandarin,1,Gnome child#Blue,,"|x:2424,y:3430"
Gnome child,6078,6078,2474,3500,1,region_kandarin,1,Gnome child#Blue,,"|x:2474,y:3500"
Giant spider,2477,2477,2120,5275,0,region_misthalin,1,Giant spider#Level 50,,"|x:2120,y:5275"
Giant spider,2477,2477,2121,5273,0,region_misthalin,1,Giant spider#Level 50,,"|x:2121,y:5273"
Giant spider,2477,2477,2123,5270,0,region_misthalin,1,Giant spider#Level 50,,"|x:2123,y:5270"
Giant spider,2477,2477,2123,5275,0,region_misthalin,1,Giant spider#Level 50,,"|x:2123,y:5275"
Giant spider,2477,2477,2124,5272,0,region_misthalin,1,Giant spider#Level 50,,"|x:2124,y:5272"
Giant spider,2477,2477,2124,5274,0,region_misthalin,1,Giant spider#Level 50,,"|x:2124,y:5274"
Giant spider,2477,2477,2125,5270,0,region_misthalin,1,Giant spider#Level 50,,"|x:2125,y:5270"
Giant spider,2477,2477,2126,5274,0,region_misthalin,1,Giant spider#Level 50,,"|x:2126,y:5274"
Giant spider,2477,2477,2127,5272,0,region_misthalin,1,Giant spider#Level 50,,"|x:2127,y:5272"
Giant spider,2477,2477,2129,5268,0,region_misthalin,1,Giant spider#Level 50,,"|x:2129,y:5268"
Giant spider,2477,2477,2129,5270,0,region_misthalin,1,Giant spider#Level 50,,"|x:2129,y:5270"
Giant spider,2477,2477,2130,5272,0,region_misthalin,1,Giant spider#Level 50,,"|x:2130,y:5272"
